Date,AM/PM,Time start,Time end,Duration,FOCAL ID,AVIARY,Start time,End time,Vocalisation,Social Behaviour,Behaviour,Actor,Receiver,Tolerance,Location,Nearest Neighbour,Distance to NN,Notes,Season,
3/23/18,AM,9:41,,0:30,George,2,1068.473,1071.249,CH,N,RE, -, -, -,BR,GUS,WT, -,Breeding,
3/23/18,AM,9:41,,0:30,George,2,1291.494,1291.79,YI,N,RE, -, -, -,GR,GUS,<1, -,Breeding,
3/23/18,AM,9:41,,0:30,George,2,1295.281,1295.534,YI,N,RE, -, -, -,GR,GUS,<1, -,Breeding,
3/23/18,AM,9:41,,0:30,George,2,1299.488,1299.753,YI,N,RE, -, -, -,GR,GUS,<1, -,Breeding,
3/23/18,AM,9:41,,0:30,George,2,1319.959,1320.43,SG,N,RE, -, -, -,GR,GUS,<1, -,Breeding,
3/23/18,AM,9:41,,0:30,George,2,1322.803,1323.228,SG,N,RE, -, -, -,GR,GUS,<1, -,Breeding,
3/23/18,AM,9:41,,0:30,George,2,1329.874,1330.29,SG,N,RE, -, -, -,GR,GUS,<1, -,Breeding,
3/23/18,AM,9:41,,0:30,George,2,1338.579,1339.008,SG,N,RE, -, -, -,GR,GUS,<3, -,Breeding,
3/23/18,AM,9:41,,0:30,George,2,1345.657,1346.008,YI,N,EA, -, -, -,BR,GUS,<2, -,Breeding,
3/23/18,AM,9:41,,0:30,George,2,1410.843,1410.999,CL,N,RE, -, -, -,BR,BAR,<2, -,Breeding,
3/23/18,AM,9:41,,0:30,George,2,1421.525,1421.638,CL,N,RE, -, -, -,BR,BAR,<2, -,Breeding,
3/23/18,AM,9:41,,0:30,George,2,1446.015,1446.275,YI,N,RE, -, -, -,BR,GUS,<1, -,Breeding,
3/23/18,AM,9:41,,0:30,George,2,1731.172,1731.448,YI,N,RE, -, -, -,GR,GUS,<2, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,100.483,103.051,CH,N,RE, -, -, -,GR,DAI,<2, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,260.956,262.543,CH,N,RE, -, -, -,BR,PET,<2, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,266.865,270.251,CH,N,RE, -, -, -,GR,PET,<1, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,272.521,274.845,CL,N,RE, -, -, -,BR,PET,<1, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,276.443,278.086,CL,N,RE, -, -, -,BR,PET,<1, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,280.238,280.439,CL,N,RE, -, -, -,BR,PET,<1, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,281.271,282.556,CL,N,RE, -, -, -,BR,PET,<1, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,283.144,285.994,CH,N,RE, -, -, -,BR,PET,<1, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,287.342,288.095,CL,N,RE, -, -, -,BR,PET,<1, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,290.096,290.349,CL,N,RE, -, -, -,BR,PET,<1, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,291.887,292.108,CL,N,RE, -, -, -,BR,PET,<1, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,294.258,295.131,CL,N,RE, -, -, -,GR,PET,<2, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,297.751,305.482,CH,N,RE, -, -, -,GR,PET,<1,"AIMED TOWARDS JOAN, DAISY AND SUE",Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,319.703,320.897,CH,N,RE, -, -, -,GR,PET,<1, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,825.016,825.48, -,Y,NCAG,MAB,LEN, -,BR,MAB,WT, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,946.042,946.49,YI,N,RE, -, -, -,BR,PET,<2, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,1713.614,1713.919,YI,N,RE, -, -, -,BR,PET,<2, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,1786.331,1787.639,CH,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
3/21/18,AM,9:42,,0:30,Lenny,3,1788.619,1799.226,CH,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
5/9/18,AM,11:21,,0:30,Petunia,3,6.026,6.304,YI,N,FOR, -, -, -,GR,MAB,<2, -,Breeding,
5/9/18,AM,11:21,,0:30,Petunia,3,311.954,312.059,CL,N,RE, -, -, -,BR,LEN,WT, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,1.119,27.452,CH,N,RE, -, -, -,BR,GUS,WT,VOX AIMED AT JOAN AND SUE BUILDING NEST IN AV.3,Breeding,
4/19/18,AM,11:22,,0:30,George,2,87.818,87.959,CL,N,RE, -, -, -,BR,GUS,<2, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,266.905,267.392, -,Y,DIS,GEO,BAR, -,BR,BAR,WT, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,426.654,427.199, -,Y,DIS,GEO,BAR, -,GR,BAR,WT, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,504.417,504.766,SG,N,RE, -, -, -,GR,GUS,<3, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,520.699,521.194,SG,N,RE, -, -, -,GR,GUS,<3, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,523.699,524.183,SG,N,RE, -, -, -,GR,GUS,<3, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,533.562,533.93,SG,N,RE, -, -, -,GR,GUS,<3, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,711.234,711.605, -,Y,DIS,GEO,ERN, -,BR,ERN,WT, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,1003.214,1025.682,CH,N,RE, -, -, -,BR,GUS,<1,SOME CONTACT AGGRESSION FROM LENNY IN AV.3,Breeding,
4/19/18,AM,11:22,,0:30,George,2,1090.771,1091.038,YI,N,RE, -, -, -,BR,GUS,<2, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,1104.595,1104.981,SG,N,RE, -, -, -,GR,GUS,<2, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,1109.955,1110.467,SG,N,RE, -, -, -,BR,GUS,<2, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,1252.537,1253.06, -,Y,AF,GEO,GUS, -,BR,GUS,WT, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,1305.001,1305.701, -,Y,AF,GUS,GEO, -,BR,GUS,WT, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,1486.716,1487.481, -,Y,AF,GUS,GEO, -,BR,GUS,WT, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,1561.541,1562.078, -,Y,AF,GEO,GUS, -,BR,GUS,WT, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,1665.539,1666.055, -,Y,DIS,GEO,BED, -,BR,BED,WT, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,1738.5,1738.904, -,Y,DIS,GEO,BER, -,BR,BER,WT, -,Breeding,
4/19/18,AM,11:22,,0:30,George,2,1779.291,1799.693,CH,N,RE, -, -, -,BR,GUS,<2, AIMED TOWARDS BIRDS IN AV.3,Breeding,
3/16/18,AM,11:23,,0:30,Barney,2,1029.097,1030.198,RC,N,RE, -, -, -,GR,ERN,<1, -,Breeding,
3/16/18,AM,11:23,,0:30,Barney,2,1154.252,1155.69,RC,N,RE, -, -, -,BR,LEN,BL, -,Breeding, 
3/16/18,AM,11:23,,0:30,Barney,2,1162.615,1163.466,RC,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
3/16/18,AM,11:23,,0:30,Barney,2,1164.914,1166.099,RC,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
3/16/18,AM,11:23,,0:30,Barney,2,1182.249,1182.538,YI,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
5/18/18,AM,11:24,,0:30,Mabel,3,44.618,45.119, -,Y,CAG,MAB,PET, -,GR,PET,WT, -,Breeding,
5/18/18,AM,11:24,,0:30,Mabel,3,141.419,142.007, -,Y,APR,MAB,SUE,TOLNEG,GR,SUE,WT, -,Breeding,
5/18/18,AM,11:24,,0:30,Mabel,3,194.058,194.538, -,Y,AF,MAB,CH, -,GR,ROS,WT, -,Breeding,
5/18/18,AM,11:24,,0:30,Mabel,3,194.884,195.263, -,Y,AF,MAB,ROS, -,GR,ROS,WT, -,Breeding,
5/18/18,AM,11:24,,0:30,Mabel,3,902.915,903.261, -,N,AF,MAB,ROS, -,GR,ROS,WT, -,Breeding,
5/18/18,AM,11:24,,0:30,Mabel,3,905.212,905.482,CL,N,TR, -, -, -,GR,ROS,<1, -,Breeding,
5/18/18,AM,11:24,,0:30,Mabel,3,907.725,907.891,CL,N,TR, -, -, -,GR,ROS,<1, -,Breeding,
5/18/18,AM,11:24,,0:30,Mabel,3,1296.011,1296.325, -,Y,AF,MAB,ROS, -,GR,ROS,WT, -,Breeding,
5/18/18,AM,11:24,,0:30,Mabel,3,1298.167,1298.788, -,Y,AF,MAB,CH, -,GR,CH,WT, -,Breeding,
5/18/18,AM,11:24,,0:30,Mabel,3,1299.372,1299.79, -,Y,AF,MAB,ROS, -,GR,ROS,WT, -,Breeding,
3/7/18,AM,11:27,,0:30,Joan,3,38.948,48.792,CL,N,TW, -, -, -,BR,SUE,<1,CLUCKS FROM OTHER BIRDS,Breeding,
3/7/18,AM,11:27,,0:30,Joan,3,77.699,78.482,CL,N,RE, -, -, -,BR,SUE,BL, -,Breeding,
3/7/18,AM,11:27,,0:30,Joan,3,102.806,108.843,CL,N,RE, -, -, -,BR,SUE,<1, -,Breeding,
3/7/18,AM,11:27,,0:30,Joan,3,349.96,350.525,SI,N,RE, -, -, -,GR,SUE,<1, -,Breeding,
3/7/18,AM,11:27,,0:30,Joan,3,1346.023,1346.332,???,N,RE, -, -, -,BR,SUE,<2, -,Breeding,
3/5/18,AM,11:27,,0:30,Petunia,3,204.838,206.486,YI,N,RE, -, -, -,BR,LEN,WT, -,Breeding,
3/5/18,AM,11:27,,0:30,Petunia,3,214.13,214.361,YI,N,RE, -, -, -,BR,LEN,WT, -,Breeding,
3/5/18,AM,11:27,,0:30,Petunia,3,748.204,748.521,YI,N,RE, -, -, -,BR,ROS,2, -,Breeding,
3/5/18,AM,11:27,,0:30,Petunia,3,751.9,752.145,YI,N,RE, -, -, -,BR,ROS,2, -,Breeding,
3/5/18,AM,11:27,,0:30,Petunia,3,778.207,778.391,YI,N,RE, -, -, -,BR,LEN,2, -,Breeding,
3/5/18,AM,11:27,,0:30,Petunia,3,779.138,779.477,YI,N,RE, -, -, -,BR,LEN,2, -,Breeding,
3/5/18,AM,11:27,,0:30,Petunia,3,789.455,789.66,YI,N,RE, -, -, -,BR,LEN,2, -,Breeding,
3/5/18,AM,11:27,,0:30,Petunia,3,801.677,801.962,YI,N,RE, -, -, -,BR,LEN,3, -,Breeding,
3/5/18,AM,11:27,,0:30,Petunia,3,804.226,804.501,YI,N,RE, -, -, -,BR,LEN,3, -,Breeding,
3/5/18,AM,11:27,,0:30,Petunia,3,982.575,982.923,YI,N,RE, -, -, -,BR,LEN,<2, -,Breeding,
3/5/18,AM,11:27,,0:30,Petunia,3,1026.23,1026.634,YI,N,RE, -, -, -,BR,LEN,<2, -,Breeding,
3/5/18,AM,11:27,,0:30,Petunia,3,1392.998,1393.362,YI,N,RE, -, -, -,BR,LEN,<3, -,Breeding,
4/17/18,AM,11:27,,0:30,Sue,3,456.266,457.406,CL,N,RE, -, -, -,GR,JOA,<1, -,Breeding,
4/17/18,AM,11:27,,0:30,Sue,3,602.596,602.835, -,Y,CAG,SUE,BET, -,BR,BET,WT, -,Breeding,
4/17/18,AM,11:27,,0:30,Sue,3,641.469,643.589,CH,N,RE, -, -, -,BR,JOA,WT, -,Breeding,
4/17/18,AM,11:27,,0:30,Sue,3,677.825,685.039,CH,N,RE, -, -, -,GR,JOA,WT, -,Breeding,
4/17/18,AM,11:27,,0:30,Sue,3,733.505,735.117,CH,N,RE, -, -, -,BR,JOA,<2, -,Breeding,
4/17/18,AM,11:27,,0:30,Sue,3,823.808,824.587, -,Y,NCAG,SUE,BET, -,BR,BET,WT, -,Breeding,
4/17/18,AM,11:27,,0:30,Sue,3,1121.779,1126.316,CH,N,RE, -, -, -,BR,JOA,<2, -,Breeding,
4/17/18,AM,11:27,,0:30,Sue,3,1220.202,1227.511,CH,N,RE, -, -, -,BR,JOA,BL, -,Breeding,
4/17/18,AM,11:27,,0:30,Sue,3,1229.328,1233.436,CL,N,RE, -, -, -,BR,JOA,WT, -,Breeding,
4/17/18,AM,11:27,,0:30,Sue,3,1301.455,1302.444,CL,N,RE, -, -, -,GR,JOA,<2, -,Breeding,
4/17/18,AM,11:27,,0:30,Sue,3,1327.308,1329.045,CH,N,RE, -, -, -,BR,JOA,<1, -,Breeding,
4/17/18,AM,11:27,,0:30,Sue,3,1600.011,1604.125,CH,N,RE, -, -, -,BR,JOA,BL, -,Breeding,
5/4/18,AM,11:30,,0:30,Daisy,3,392.086,393.45, -,Y,DIS,PET,DAI, -,BR,PET,WT, -,Breeding,
5/4/18,AM,11:30,,0:30,Daisy,3,613.478,614.56, -,Y,DIS,MAB,DAI, -,GR,MAB,WT, -,Breeding,
5/4/18,AM,11:30,,0:30,Daisy,3,1026.56,1027.599, -,Y,DIS,JOA,DAI, -,BR,JOA,WT, -,Breeding,
5/16/18,AM,11:29,,0:30,Barney,2,370.977,372.683,CL,N,PR, -, -, -,BR,ERN,BL, -,Breeding,
5/16/18,AM,11:29,,0:30,Barney,2,824.954,825.351, -,Y,APR,GEO,BAR,NEUT,GR,GEO,WT, -,Breeding,
5/16/18,AM,11:29,,0:30,Barney,2,1016.106,1016.337,YI,N,RE, -, -, -,BR,ERN,WT, -,Breeding,
5/16/18,AM,11:29,,0:30,Barney,2,1017.827,1018.173,YI,N,RE, -, -, -,BR,ERN,WT, -,Breeding,
5/16/18,AM,11:29,,0:30,Barney,2,1038.199,1038.391,BC,Y,AF,BAR,ERN, -,GR,ERN,WT, -,Breeding,
5/16/18,AM,11:29,,0:30,Barney,2,1040.236,1040.478,BC,Y,AF,BAR,ERN, -,GR,ERN,WT, -,Breeding,
5/16/18,AM,11:29,,0:30,Barney,2,1043.312,1043.514,BC,Y,AF,BAR,ERN, -,GR,ERN,WT, -,Breeding,
5/16/18,AM,11:29,,0:30,Barney,2,1047.564,1047.762,BC,Y,AF,BAR,ERN, -,GR,ERN,WT, -,Breeding,
5/16/18,AM,11:29,,0:30,Barney,2,1096.071,1096.583, -,Y,DIS,BAR,GEO, -,BR,GEO,WT, -,Breeding,
5/10/18,AM,11:31,,0:30,Joan,3,240.657,240.905,BC,Y,AF,JOA,SUE, -,GR,SUE,WT, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1042.425,1043.695,CL,N,RE, -, -, -,BR,SUE,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1052.577,1054.92,CL,N,RE, -, -, -,BR,SUE,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1056.43,1057.287,CL,N,RE, -, -, -,BR,SUE,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1058.56,1059.937,CL,N,RE, -, -, -,BR,SUE,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1062.31,1063.112,CL,N,RE, -, -, -,BR,SUE,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1065.973,1066.122,CL,N,RE, -, -, -,BR,SUE,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1068.495,1068.664,CL,N,RE, -, -, -,BR,SUE,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1070.898,1071.109,CL,N,RE, -, -, -,BR,SUE,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1072.005,1072.894,CH,N,RE, -, -, -,GR,SUE,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1077.839,1078.063,CL,N,RE, -, -, -,BR,SUE,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1079.164,1080.041,CL,N,RE, -, -, -,BR,SUE,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1083.755,1085.401,CH,N,RE, -, -, -,BR,SUE,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1099.674,1100.394,CL,N,RE, -, -, -,BR,SUE,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1706.684,1707.96, -,Y,NCAG,LEN,DAI, -,BR,LEN,WT, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1723.08,1728.174,CH,N,RE, -, -, -,BR,LEN,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1736.408,1738.028,CH,N,RE, -, -, -,BR,JOA,<2, -,Breeding,
3/14/18,AM,11:32,,0:30,Daisy,3,1740.505,1743.992,CH,N,RE, -, -, -,BR,JOA,<2, -,Breeding,
4/27/18,AM,11:32,,0:30,Ernie,2,44.026,44.575, -,Y,APR,GUS,ERN,TOLNEG,GR,GUS,WT, -,Breeding,
4/27/18,AM,11:32,,0:30,Ernie,2,420.107,420.58, -,Y,DIS,DAI,ERN, -,GR,DAI,WT, -,Breeding,
4/27/18,AM,11:32,,0:30,Ernie,2,496.051,496.462, -,Y,NCAG,GUS,ERN, -,GR,GUS,WT, -,Breeding,
4/27/18,AM,11:32,,0:30,Ernie,2,513.864,514.329, -,Y,DIS,GUS,ERN, -,GR,GUS,WT, -,Breeding,
4/27/18,AM,11:32,,0:30,Ernie,2,529.423,529.968, -,Y,NCAG,GUS,ERN, -,GR,GUS,WT, -,Breeding,
4/27/18,AM,11:32,,0:30,Ernie,2,530.401,530.711, -,Y,DIS,GUS,ERN, -,GR,GUS,WT, -,Breeding,
4/27/18,AM,11:32,,0:30,Ernie,2,1278.3,1278.73, -,Y,DIS,BER,ERN, -,BR,BER,WT, -,Breeding,
4/26/18,AM,11:32,,0:30,Gus,2,237.038,237.503, -,Y,DIS,GUS,BAR, -,BR,BAR,WT, -,Breeding,
4/26/18,AM,11:32,,0:30,Gus,2,238.387,238.712, -,Y,DIS,GUS,BAR, -,BR,BAR,WT, -,Breeding,
4/26/18,AM,11:32,,0:30,Gus,2,372.353,374.023,CL,N,RE, -, -, -,BR,GEO,<1,GOE AND GUS TRYING TO BUILD NEST,Breeding,
4/26/18,AM,11:32,,0:30,Gus,2,560.331,560.977, -,Y,DIS,GUS,BED, -,GR,BED,WT, -,Breeding,
4/26/18,AM,11:32,,0:30,Gus,2,561.525,561.792, -,Y,DIS,GUS,BED, -,BR,BED,WT, -,Breeding,
4/26/18,AM,11:32,,0:30,Gus,2,887.938,892.258,CH,N,RE, -, -, -,BR,GEO,WT,AIMED TOWARDS AV.3,Breeding,
4/26/18,AM,11:32,,0:30,Gus,2,1353.828,1354.113,BC,N,RE, -, -, -,GR,GEO,<2, -,Breeding,
4/26/18,AM,11:32,,0:30,Gus,2,1354.373,1354.607, -,Y,AF,GEO,GUS, -,GR,GEO,WT, -,Breeding,
4/26/18,AM,11:32,,0:30,Gus,2,1399.778,1399.933,YI,N,RE, -, -, -,GR,GEO,WT, -,Breeding,
4/26/18,AM,11:32,,0:30,Gus,2,1417.677,1418.226, -,Y,BEG,GUS,GEO, -,GR,GEO,WT, -,Breeding,
4/26/18,AM,11:32,,0:30,Gus,2,1708.597,1714.2259,CH,N,RE, -, -, -,BR,GEO,WT, -,Breeding,
4/26/18,AM,11:32,,0:30,Gus,2,1714.9726,1715.5462, -,Y,AF,GEO,GUS, -,GR,GEO,WT, -,Breeding,
4/18/18,AM,11:32,,0:30,Lenny,3,533.319,536.28,CH,N,RE, -, -, -,BR,PET,WT, -,Breeding,
4/18/18,AM,11:32,,0:30,Lenny,3,541.447,542.172,CL,N,RE, -, -, -,BR,PET,WT, -,Breeding,
4/18/18,AM,11:32,,0:30,Lenny,3,571.595,572.23,CL,N,RE, -, -, -,BR,PET,<1, -,Breeding,
4/18/18,AM,11:32,,0:30,Lenny,3,620.017,623.367,CH,N,RE, -, -, -,BR,SUE,<1, -,Breeding,
4/18/18,AM,11:32,,0:30,Lenny,3,638.461,641.912,CH,N,RE, -, -, -,GR,PET,<2, -,Breeding,
4/18/18,AM,11:32,,0:30,Lenny,3,721.796,723.282,CH,N,RE, -, -, -,GR,PET,<1, -,Breeding,
4/18/18,AM,11:32,,0:30,Lenny,3,747.453,750.352,CH,N,RE, -, -, -,BR,PET,WT, -,Breeding,
4/18/18,AM,11:32,,0:30,Lenny,3,776.874,777.361, -,Y,CAG,JOA,LEN, -,BR,JOA,WT, -,Breeding,
4/18/18,AM,11:32,,0:30,Lenny,3,875.1,875.324,BC,Y,AF,PET,LEN, -,GR,PET,WT, -,Breeding,
4/18/18,AM,11:32,,0:30,Lenny,3,931.904,932.128,YI,N,FOR, -, -, -,GR,PET,<2, -,Breeding,
4/18/18,AM,11:32,,0:30,Lenny,3,1156.022,1156.3,YI,N,RE, -, -, -,BR,PET,WT, -,Breeding,
4/18/18,AM,11:32,,0:30,Lenny,3,1160.41,1160.698,YI,N,RE, -, -, -,BR,LEN,<1, -,Breeding,
4/18/18,AM,11:32,,0:30,Lenny,3,1166.226,1166.706, -,Y,CAG,PET,LEN, -,BR,PET,WT, -,Breeding,
4/18/18,AM,11:32,,0:30,Lenny,3,1640.089,1640.345,YI,N,RE, -, -, -,BR,PET,<3, -,Breeding,
3/23/18,AM,11:36,,0:30,Mabel,3,356.175,359.262,YI,N,RE, -, -, -,BR,SUE,<1,SCOLDING FROM OTHER BIRDS,Breeding,
3/23/18,AM,11:36,,0:30,Mabel,3,403.622,403.82,YI,N,RE, -, -, -,BR,ROS,BL,NOT CLEAN,Breeding,
3/23/18,AM,11:36,,0:30,Mabel,3,722.417,722.583,YI,N,TR, -, -, -,GR,ROS,<2,TOO NOISY,Breeding,
3/23/18,AM,11:36,,0:30,Mabel,3,726.385,726.619,YI,N,TR, -, -, -,GR,ROS,<2, -,Breeding,
3/23/18,AM,11:36,,0:30,Mabel,3,902.483,903.065,SQ,N,TR, -, -, -,GR,ROS,<5, -,Breeding,
3/23/18,AM,11:36,,0:30,Mabel,3,905.87,906.393,SQ,N,TR, -, -, -,GR,ROS,<5, -,Breeding,
3/23/18,AM,11:36,,0:30,Mabel,3,912.117,912.682,SQ,N,TR, -, -, -,GR,ROS,<5, -,Breeding,
3/23/18,AM,11:36,,0:30,Mabel,3,935.084,935.685,SQ,N,TR, -, -, -,GR,ROS,<2, -,Breeding,
3/23/18,AM,11:36,,0:30,Mabel,3,1172.701,1172.957,YI,N,RE, -, -, -,GR,ROS,BL, -,Breeding,
3/23/18,AM,11:36,,0:30,Mabel,3,1183.334,1183.662, -,Y,NCAG,BET,MAB, -,AIR,MAB,WT, -,Breeding,
3/23/18,AM,11:36,,0:30,Mabel,3,1269.229,1269.658,SQ,N,RE, -, -, -,BR,ROS,<2, -,Breeding,
3/23/18,AM,11:36,,0:30,Mabel,3,1380.063,1380.472,SQ,N,TR, -, -, -,GR,BET,<2, -,Breeding,
3/23/18,AM,11:36,,0:30,Mabel,3,1550.352,1550.79,SQ,N,RE, -, -, -,BR,ROS,<1, -,Breeding,
3/23/18,AM,11:36,,0:30,Mabel,3,1760.747,1761.244, -,Y,NCAG,BET,MAB, -,GR,MAB,WT, -,Breeding,
5/15/18,AM,11:37,,0:30,Bert,2, -, -, -, -, -, -, -, -, -, -, -, -,Breeding,
5/17/18,AM,11:37,,0:30,Marge,1,61.146,61.33,YI,N,RE, -, -, -,GR,BOR,<4, -,Breeding,
3/21/18,AM,11:39,,0:30,Marge,1,643.577,645.226, -,Y,CAG,BOR,MAR, -,GR,BOR,WT, -,Breeding,
3/21/18,AM,11:39,,0:30,Marge,1,774.92,775.819, -,Y,DIS,MAR,BOR, -,BR,BOR,WT, -,Breeding,
3/21/18,AM,11:39,,0:30,Marge,1,790.585,790.945,YI,N,RE, -, -, -,BR,BOR,<3, -,Breeding,
3/21/18,AM,11:39,,0:30,Marge,1,1018.481,1019.195, -,Y,DIS,MAR,BOR, -,BR,BOR,WT, -,Breeding,
3/9/18,AM,11:42,,0:30,Boris,1,204.364,204.725,YI,N,RE, -, -, -,BR,MAR,<3, -,Breeding,
3/9/18,AM,11:42,,0:30,Boris,1,212.634,212.962,YI,N,RE, -, -, -,BR,MAR,<3, -,Breeding,
3/9/18,AM,11:42,,0:30,Boris,1,500.074,500.483,YI,N,RE, -, -, -,BR,MAR,<3, -,Breeding,
3/9/18,AM,11:42,,0:30,Boris,1,501.662,501.973,YI,N,RE, -, -, -,BR,MAR,<3, -,Breeding,
3/9/18,AM,11:42,,0:30,Boris,1,524.337,524.69,YI,N,RE, -, -, -,BR,MAR,<4, -,Breeding,
3/9/18,AM,11:42,,0:30,Boris,1,535.499,535.814,YI,N,RE, -, -, -,BR,MAR,<4, -,Breeding,
3/9/18,AM,11:42,,0:30,Boris,1,540.09,540.389,YI,N,RE, -, -, -,BR,MAR,<4, -,Breeding,
5/11/18,AM,11:43,,0:30,Boris,1,136.183,136.688, -,Y,APR,BOR,MAR,TOLNEG,GR,MAR,WT, -,Breeding,
5/11/18,AM,11:43,,0:30,Boris,1,299.137,299.4,YI,N,RE, -, -, -,BR,MAR,<4, -,Breeding,
5/11/18,AM,11:43,,0:30,Boris,1,303.255,303.479,YI,N,RE, -, -, -,BR,MAR,<4, -,Breeding,
5/11/18,AM,11:43,,0:30,Boris,1,1000.538,1000.892,YI,N,TR, -, -, -,GR,MAR,<5, -,Breeding,
4/17/18,PM,13:24,,0:30,Barney,2,469.766,469.997,YI,N,RE, -, -, -,BR,BED,<1, -,Breeding,
5/3/18,PM,13:30,,0:30,Rose,3,862.454,862.93,???,Y,AF,MAB,ROS, -,GR,MAB,WT, -,Breeding,
5/3/18,PM,13:30,,0:30,Rose,3,1637.936,1638.383, -,Y,APR,ROS,MAB,NEUT,GR,MAB,WT, -,Breeding,
4/26/18,PM,13:32,,0:30,Sue,3, -, -, -, -, -, -, -, -, -, -, -, -,Breeding,
4/19/18,PM,13:33,,0:30,Mabel,3,40.607,40.773,YI,N,RE, -, -, -, -,ROS,<3, -,Breeding,
4/19/18,PM,13:33,,0:30,Mabel,3,123.316,124.481,CL,N,RE, -, -, -,GR,ROS,<1, -,Breeding,
4/19/18,PM,13:33,,0:30,Mabel,3,126.582,126.842,CL,N,RE, -, -, -,GR,ROS,<1, -,Breeding,
4/19/18,PM,13:33,,0:30,Mabel,3,128.212,128.4,CL,N,RE, -, -, -,GR,ROS,<1, -,Breeding,
4/19/18,PM,13:33,,0:30,Mabel,3,129.901,130.088,CL,N,RE, -, -, -,GR,ROS,<1, -,Breeding,
4/19/18,PM,13:33,,0:30,Mabel,3,134.202,134.367,CL,N,RE, -, -, -,GR,ROS,<3, -,Breeding,
4/19/18,PM,13:33,,0:30,Mabel,3,137.898,138.042,CL,N,RE, -, -, -,GR,ROS,<3, -,Breeding,
4/19/18,PM,13:33,,0:30,Mabel,3,140.028,140.205,CL,N,RE, -, -, -,GR,ROS,<3, -,Breeding,
4/19/18,PM,13:33,,0:30,Mabel,3,148.444,148.632,CL,N,RE, -, -, -,GR,ROS,<3, -,Breeding,
4/19/18,PM,13:33,,0:30,Mabel,3,190.788,191.484,CL,N,OM: STICK, -, -, -,GR,ROS,WT, -,Breeding,
4/19/18,PM,13:33,,0:30,Mabel,3,192.506,192.672,CL,N,RE, -, -, -,GR,ROS,WT, -,Breeding,
